BU,Product Name,# Project Key:1,Project Name:2,Branch:3,Last Analysis:4,bugs:5,vulnerabilities:6,code_smells:7,security_hotspots:8,reliability_rating:9,security_rating:10,sqale_rating:11,security_review_rating:12,sqale_debt_ratio:13,sqale_index:14,coverage:15,duplicated_lines_density:16,security_hotspots_reviewed:17,new_bugs:18,new_vulnerabilities:19,new_code_smells:20,new_security_hotspots:21,new_reliability_rating:22,new_security_rating:23,new_maintainability_rating:24,new_security_review_rating:25,new_sqale_debt_ratio:26,new_coverage:27,new_duplicated_lines_density:28,new_security_hotspots_reviewed:29,ncloc:30,iz_component_dw:31,ncloc_language_distribution:32,iz_error_loggers:33,functions:34,burned_budget:35,major_violations:36,new_conditions_to_cover:37,new_blocker_violations:38,iz_global_exception_conf:39,business_value:40,iz_trace_loggers:41,classes:42,comment_lines:43,complexity:44,blocker_violations:45,reopened_issues:46,iz_component_flows:47,info_violations:48,comment_lines_density:49,alert_status:50,lines:51,files:52,iz_info_loggers:53,iz_debug_loggers:54,skipped_tests:55,lines_to_cover:56,new_minor_violations:57,new_uncovered_conditions:58,duplicated_files:59,tests:60,iz_component_batch:61,projects:62,iz_component_ws:63,new_security_remediation_effort:64,confirmed_issues:65,iz_component_ftp:66,minor_violations:67,iz_component_loggers:68,security_remediation_effort:69,test_execution_time:70,uncovered_conditions:71,test_success_density:72,test_failures:73,iz_scripting_components:74,team_size:75,violations:76,iz_component_vm:77,open_issues:78,iz_api_no_of_apis:79,duplicated_blocks:80,new_uncovered_lines:81,iz_client:82,new_violations:83,wont_fix_issues:84,directories:85,conditions_to_cover:86,iz_business_group:87,effort_to_reach_maintainability_rating_a:88,quality_gate_details:89,new_line_coverage:90,new_lines_to_cover:91,false_positive_issues:92,iz_component_file:93,generated_ncloc:94,iz_listener_http:95,new_critical_violations:96,iz_listener_https:97,duplications_data:98,new_duplicated_lines:99,cognitive_complexity:100,new_branch_coverage:101,reliability_remediation_effort:102,generated_lines:103,iz_muit_exists:104,iz_component_database:105,uncovered_lines:106,releasability_rating:107,iz_warn_loggers:108,new_lines:109,critical_violations:110,line_coverage:111,statements:112,duplicated_lines:113,new_reliability_remediation_effort:114,new_duplicated_blocks:115,new_major_violations:116,new_technical_debt:117,new_info_violations:118,test_errors:119,iz_mule_version:120,branch_coverage:121,URL:122
,,56c14f77-79ed-4de3-8313-d542ea9f232b:marketingcloud-eapi,marketingcloud-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:marketingcloud-eapi&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:marketingcloud-sapi,marketingcloud-sapi,develop,4/28/2023,24,5,138,4,4,4,1,5,1.10%,1013,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,2969,19,api=484;mule=2485,0,,,41,0,0,No,,0,,,,0,0,9,65,,OK,3407,57,0,0,,,0,0,0,,0,,0,0,0,0,55,38,63,,,,,0,,167,0,167,3,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,360,,Yes,0,,,0,21,6,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:marketingcloud-sapi&branch=develop
,,56c14f77-79ed-4de3-8313-d542ea9f232b:marketingcloud-sapi,marketingcloud-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:marketingcloud-sapi&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:marketingcloud-sapi,marketingcloud-sapi,master,3/8/2023,24,5,138,4,4,4,1,5,1.10%,1013,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,2969,19,api=484;mule=2485,0,,,41,0,0,No,,0,,,,0,0,9,65,,OK,3407,57,0,0,,,0,0,0,,0,,0,0,0,0,55,38,63,,,,,0,,167,0,167,3,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,360,,Yes,0,,,0,17,6,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:marketingcloud-sapi&branch=master
,,maximo,maximo,develop,2/23/2022,0,0,24,0,1,1,1,1,1.20%,390,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,,,1089,0,plsql=1089,0,0,,14,0,0,,,0,,97,0,0,0,0,0,8.20%,OK,2218291,6528,0,0,,,0,0,3,,0,,0,0,0,0,0,0,0,,,,,0,,24,0,24,0,4,0,,0,0,,,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,0,0,0,,0,,,0,,,0,,,0,0,10,,0,239,0,0,0,0,0,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=maximo&branch=develop
,,maximo,maximo,master,6/20/2023,0,0,45,0,1,1,1,1,0.40%,1280,,0.20%,,0,0,21,0,1,1,1,1,0.20%,,0.40%,,11313,0,plsql=11313,0,0,,21,0,0,,,0,,704,5,0,0,0,0,5.90%,OK,3702082,8955,0,0,,,0,0,7,,0,,0,0,0,0,0,0,0,,,,,0,,45,0,45,0,26,0,,21,0,,,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.4891340116623448"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,0,14,0,,7432,,,0,,,0,,,0,1519420,24,,0,7671,0,22,7,890,0,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=maximo&branch=master
,,maximo,maximo,release4.3,6/20/2023,0,0,45,0,1,1,1,1,0.40%,1280,,0.20%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,11313,0,plsql=11313,0,0,,21,0,0,,,0,,704,5,0,0,0,0,5.90%,OK,3702082,8955,0,0,,,0,0,7,,0,,0,0,0,0,0,0,0,,,,,0,,45,0,45,0,26,0,,0,0,,,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,0,0,0,,0,,,0,,,0,,,0,387528,24,,0,7671,0,0,0,0,0,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=maximo&branch=release4.3
,,56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-customer-sapi,maximo-customer-sapi,develop,4/28/2023,22,11,95,2,3,4,1,5,0.80%,911,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,3836,7,api=2212;mule=1624,0,,,36,0,0,No,,0,,,,0,0,8,32,,OK,4235,109,0,0,,,0,0,0,,0,,0,0,0,0,58,16,142,,,,,0,,128,0,128,1,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,330,,Yes,0,,,0,5,2,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-customer-sapi&branch=develop
,,56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-customer-sapi,maximo-customer-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-customer-sapi&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-customers-sapi,maximo-customer-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-customers-sapi&branch=master
,,20fb66fc-3fbd-4ed8-971b-d68fd6899d99:maximo-customers-sapi,maximo-customer-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=20fb66fc-3fbd-4ed8-971b-d68fd6899d99:maximo-customers-sapi&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-epermit-db-sapi,maximo-epermit-db-sapi,develop,4/28/2023,12,5,47,2,3,4,1,5,0.30%,413,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,4584,5,api=3096;mule=1488,0,,,20,0,0,No,,0,,,,0,0,4,10,,OK,4687,127,0,0,,,0,0,0,,0,,0,0,0,0,33,14,63,,,,,0,,64,0,64,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,180,,Yes,2,,,0,4,1,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-epermit-db-sapi&branch=develop
,,56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-epermit-db-sapi,maximo-epermit-db-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-epermit-db-sapi&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-epermits-eapi,maximo-epermits-eapi,develop,4/28/2023,73,23,70,2,3,4,1,5,0.20%,714,,2.90%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,12624,4,api=3201;css=7190;mule=1534;web=699,0,,,77,0,0,No,,0,,6,6,0,0,5,11,0.00%,OK,12995,139,0,0,,,0,0,5,,0,,0,0,0,0,75,15,321,,,,,0,,166,0,166,0,13,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,242,,Yes,0,,,0,4,3,,,376,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-epermits-eapi&branch=develop
,,56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-epermits-eapi,maximo-epermits-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-epermits-eapi&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-financials-sapi,maximo-financials-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-financials-sapi&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-gbe-workorders-sapi,maximo-gbe-workorders-sapi,develop,4/28/2023,85,38,997,2,3,4,1,5,1.90%,6155,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,11025,50,api=6868;mule=4157,0,,,163,0,0,No,,0,,,,0,0,18,84,,OK,13676,207,0,0,,,0,0,0,,0,,0,0,0,0,857,44,536,,,,,0,,1120,0,1120,9,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,1275,,Yes,0,,,0,12,16,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-gbe-workorders-sapi&branch=develop
,,56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-gbe-workorders-sapi,maximo-gbe-workorders-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-gbe-workorders-sapi&branch=master
,,20fb66fc-3fbd-4ed8-971b-d68fd6899d99:maximo-gbe-workorders-sapi,maximo-gbe-workorders-sapi,master,5/19/2023,85,38,997,2,3,4,1,5,1.90%,6155,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,11022,50,api=6868;mule=4154,0,,,163,0,0,No,,0,,,,0,0,18,84,,OK,13673,207,0,0,,,0,0,0,,0,,0,0,0,0,857,44,536,,,,,0,,1120,0,1120,9,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,1275,,Yes,0,,,0,13,16,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=20fb66fc-3fbd-4ed8-971b-d68fd6899d99:maximo-gbe-workorders-sapi&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-items-sapi,maximo-items-sapi,develop,4/28/2023,47,32,516,2,3,4,1,5,2.20%,3576,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,5314,4,api=3265;mule=2049,0,,,85,0,0,No,,0,,,,0,0,8,29,,OK,5460,143,0,0,,,0,0,0,,0,,0,0,0,0,476,12,457,,,,,0,,595,0,595,4,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,705,,Yes,0,,,0,4,5,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-items-sapi&branch=develop
,,56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-items-sapi,maximo-items-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-items-sapi&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-locations-sapi,maximo-locations-sapi,develop,4/28/2023,40,11,429,2,3,4,1,5,2.00%,2762,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,4503,9,api=2694;mule=1809,0,,,58,0,0,No,,0,,,,0,0,6,31,,OK,4653,115,0,0,,,0,0,0,,0,,0,0,0,0,388,15,142,,,,,0,,480,0,480,2,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,600,,Yes,0,,,0,4,3,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-locations-sapi&branch=develop
,,56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-locations-sapi,maximo-locations-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-locations-sapi&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-premiseassets-sapi,maximo-premiseassets-sapi,develop,4/28/2023,74,49,724,2,3,4,1,5,1.90%,5200,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,9145,9,api=6519;mule=2626,0,,,135,0,0,No,,0,,,,0,0,10,34,,OK,120743,1227,0,0,,,0,0,0,,0,,0,0,0,0,671,15,700,,,,,0,,847,0,847,5,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,1110,,No,0,,,0,4,7,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-premiseassets-sapi&branch=develop
,,56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-premiseassets-sapi,maximo-premiseassets-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-premiseassets-sapi&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-vendors-sapi,maximo-vendors-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-vendors-sapi&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-workdesigns-sapi,maximo-workdesigns-sapi,develop,4/28/2023,33,6,132,2,3,4,1,5,0.90%,1228,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,4430,8,api=2689;mule=1741,0,,,49,0,0,No,,0,,,,0,0,7,40,,OK,4818,118,0,0,,,0,0,0,,0,,0,0,0,0,78,24,67,,,,,0,,171,0,171,3,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,495,,Yes,0,,,0,4,4,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-workdesigns-sapi&branch=develop
,,56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-workdesigns-sapi,maximo-workdesigns-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-workdesigns-sapi&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-workorders-sapi,maximo-workorders-sapi,develop,4/28/2023,15,17,320,5,3,4,1,5,2.10%,2295,,0.00%,0,,,,,,,,,,,,,3574,14,api=1636;mule=1938,0,,,43,,,No,,0,,,,0,0,6,3,,OK,4108,78,0,0,,,,,0,,0,,0,,0,0,303,24,243,,,,,0,,352,0,352,1,0,,,,0,,,NA,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,2,,0,,,,,225,,Yes,0,,,0,,3,,,0,,,,,,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-workorders-sapi&branch=develop
,,56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-workorders-sapi,maximo-workorders-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-workorders-sapi&branch=master
